31.65, 31.65,0.00,1.00,0.15731,0.18715,0.03050,0.03213,0.00165,0.17607,0.06451,0.06749,0.01261,0.01150,0.39129,0.39658,0.94340,0.00169,0.32750,0.01225,0.05960,0.26985,0.49966,0.49993,0.00502,0.00596,0.06499,0.09318,0.04911,0.02399,0.00302,0.13907,0.05046,0.11868,0.02753,0.00758,0.00646,0.00052,0.02617,0.00169,0.00634,0.00832,0.03346,0.01300,0.00173,0.00119,0.00099,0.00050,0.04599,0.03724,0.04259,0.10227,0.07410,0.00000,0.00000,0.04297,0.00615,0.00802,0.04758,0.03287,0.65411,0.76190,0.16947,0.60573,0.39427,0.55834,0.31075,0.00000,0.45450,0.87694,0.30503,0.38199,0.52124,0.20000,0.56569,0.20294,0.33146,0.01914,0.00921
65.53, 65.53,0.00,1.00,0.38926,0.27138,0.30749,0.11797,0.05297,0.30937,0.30787,0.26169,0.30046,0.11594,0.36947,0.43516,0.46557,0.01935,0.27461,0.13783,0.19439,0.34421,0.50081,0.52164,0.00688,0.00851,0.03875,0.02383,0.04221,0.03431,0.03305,0.08429,0.02938,0.09847,0.04087,0.02012,0.00806,0.00149,0.07313,0.00952,0.00531,0.05406,0.04379,0.01694,0.00502,0.01057,0.00108,0.00140,-0.12572,0.02887,0.04492,0.09772,0.08020,0.00057,0.00031,0.00036,0.00019,0.00913,0.04643,0.03178,0.07904,0.52165,0.02381,0.49671,0.50329,0.49139,0.27660,0.32936,0.17415,0.51008,0.46345,0.53766,0.64635,0.20000,0.66854,0.14187,0.16574,0.03184,0.01167
0.21, 0.21,0.00,1.00,0.44422,0.30382,0.35037,0.13736,0.06253,0.18086,0.34622,0.20825,0.34103,0.12357,0.15239,0.46391,0.76127,0.03493,0.37573,0.18500,0.21035,0.40858,0.49968,0.53831,0.01833,0.02360,0.03615,0.02518,0.03557,0.02587,0.02994,0.07277,0.02295,0.08182,0.02922,0.02086,0.00424,0.00326,0.09210,0.01120,0.01124,0.05009,0.03014,0.02309,0.00748,0.01397,0.00468,0.00582,-0.20328,0.03514,0.04505,0.12890,0.09787,0.00854,0.00242,0.00354,0.00034,0.00380,0.04622,0.04872,0.23549,0.78711,0.05462,0.50552,0.49448,0.27265,0.15545,0.20224,0.14924,0.72785,0.51429,0.56868,0.63861,0.20000,0.64887,0.19129,0.30821,0.02352,0.01029
29.35, 29.35,0.00,1.00,0.31407,0.24020,0.20507,0.08244,0.02972,0.27186,0.27086,0.20667,0.21401,0.11299,0.25966,0.42002,0.71897,0.00884,0.23012,0.05835,0.13490,0.29624,0.50026,0.51414,0.00392,0.00465,0.03798,0.06012,0.07052,0.03037,0.02031,0.11480,0.04216,0.14894,0.08728,0.01680,0.00409,0.00099,0.07547,0.00544,0.00256,0.03027,0.04497,0.01331,0.00335,0.00523,0.00077,0.00085,-0.20283,0.02090,0.03303,0.02735,0.06707,0.00210,0.00092,0.00457,0.00185,0.00352,0.02398,0.03406,0.17298,0.75238,0.08000,0.51150,0.48850,0.22175,0.11074,0.15185,0.16555,0.56831,0.50364,0.56836,0.65824,0.20000,0.72408,0.10221,0.12212,0.02899,0.01452
35.17, 35.17,1.00,1.00,0.50198,0.27644,0.38730,0.16424,0.08933,0.14044,0.35087,0.18416,0.34351,0.20771,0.15077,0.45407,0.46765,0.04782,0.30358,0.26051,0.23980,0.46126,0.49995,0.53915,0.02560,0.03788,0.02474,0.02307,0.03161,0.01889,0.03225,0.05976,0.01516,0.08239,0.02379,0.02729,0.01025,0.00392,0.05726,0.01175,0.01273,0.04331,0.02417,0.02432,0.01141,0.01833,0.00847,0.01227,0.08013,0.02654,0.03716,0.10074,0.07721,0.01328,0.00146,0.04081,0.00315,0.00182,0.04301,0.04773,0.07528,0.40952,0.02857,0.51621,0.48379,0.24287,0.14907,0.22846,0.13448,0.64873,0.49332,0.54739,0.64064,0.20000,0.81082,0.16133,0.25010,0.02186,0.00998
83.73, 83.73,1.00,1.00,0.16212,0.23690,0.04306,0.03052,0.00470,0.18476,0.07230,0.08787,0.02258,0.01316,0.26170,0.42891,0.73092,0.00228,0.37287,0.01144,0.05860,0.25466,0.50022,0.50004,0.00396,0.00392,0.08315,0.13348,0.06313,0.02755,0.01032,0.17295,0.07276,0.14273,0.04682,0.01001,0.00065,0.00039,0.02518,0.00231,0.00091,0.00950,0.04096,0.00944,0.00126,0.00156,0.00052,0.00070,0.00454,0.03943,0.04439,0.16535,0.08276,0.00000,0.00000,0.02258,0.00436,0.00314,0.04331,0.04927,0.15291,0.70408,0.21939,0.46705,0.53295,0.61855,0.37336,0.00000,0.19052,0.73177,0.33396,0.44036,0.61808,0.20000,0.82833,0.20163,0.27616,0.01614,0.00942
42.92, 42.92,1.00,1.00,0.52122,0.28508,0.42191,0.16860,0.09625,0.13299,0.35385,0.14495,0.35021,0.26976,0.24789,0.46092,0.68332,0.04983,0.31519,0.28673,0.23809,0.48350,0.49986,0.55659,0.03127,0.04366,0.02205,0.02247,0.02704,0.01822,0.03128,0.05163,0.01199,0.06983,0.01924,0.02125,0.01332,0.00373,0.07884,0.01106,0.01058,0.03807,0.02452,0.01783,0.01149,0.01838,0.00823,0.01238,-0.16627,0.03191,0.04685,0.11456,0.09362,0.00000,0.00000,0.00678,0.00018,0.00313,0.04477,0.05198,0.03663,0.23469,0.01531,0.50461,0.49539,0.28631,0.16435,0.16077,0.15496,0.57573,0.46132,0.52066,0.62356,0.20000,0.76772,0.19836,0.31177,0.02883,0.01187
23.30, 23.30,1.00,1.00,0.10143,0.12223,0.01525,0.01633,0.00153,0.22201,0.03000,0.04487,0.01120,0.00744,0.24519,0.39185,0.88196,0.00113,0.32513,0.00627,0.03175,0.19324,0.49998,0.49996,0.00125,0.00178,0.08619,0.14568,0.03582,0.02314,0.00423,0.21008,0.04438,0.11930,0.02127,0.00799,0.00235,0.00050,0.01193,0.00175,0.00123,0.00785,0.03512,0.01364,0.00097,0.00128,0.00032,0.00042,0.20587,0.06221,0.04918,0.10066,0.08682,0.00000,0.00000,0.04393,0.00213,0.00263,0.06367,0.04739,0.89687,0.76190,0.23810,0.51500,0.48500,0.72209,0.42439,0.00000,0.20776,0.67019,0.18417,0.26281,0.43733,0.20000,0.56569,0.35309,0.43611,0.01774,0.00859
71.00, 71.00,1.00,1.00,0.39632,0.25761,0.29005,0.13975,0.07009,0.22770,0.33427,0.24378,0.31810,0.09368,0.12938,0.40512,0.67474,0.02998,0.24410,0.18495,0.20903,0.34405,0.49847,0.50969,0.00791,0.01082,0.05243,0.02068,0.06346,0.03695,0.04187,0.10919,0.04825,0.13794,0.07140,0.03213,0.00992,0.00881,0.10059,0.01329,0.01056,0.06183,0.04282,0.02659,0.00884,0.01128,0.00182,0.00267,-0.27921,0.02655,0.03022,0.05932,0.07117,0.11087,0.05561,0.06345,0.00245,0.00260,0.03594,0.03581,0.37606,0.76417,0.11905,0.56451,0.43549,0.28444,0.18648,0.03965,0.15725,0.69798,0.38843,0.45760,0.58170,0.20000,0.55222,0.10032,0.23425,0.01986,0.00744
60.05, 60.05,1.00,1.00,0.32062,0.24518,0.21469,0.10095,0.03837,0.42585,0.26691,0.43911,0.23014,0.07295,0.11660,0.37425,0.63732,0.01435,0.21334,0.10131,0.16978,0.29732,0.49875,0.50509,0.00497,0.00586,0.03582,0.01824,0.05375,0.02627,0.02617,0.11211,0.05346,0.18885,0.08047,0.01969,0.00628,0.00415,0.08611,0.00601,0.00604,0.03038,0.03342,0.01892,0.00540,0.00556,0.00098,0.00116,-0.34817,0.02951,0.03151,0.06060,0.06923,0.05081,0.02606,0.29137,0.00724,0.00172,0.03763,0.03252,0.77826,0.77098,0.22676,0.60813,0.39187,0.22968,0.14014,0.02474,0.17323,0.72955,0.30354,0.38443,0.49375,0.20000,0.58637,0.15279,0.36916,0.01818,0.00699
